https://www.roskilde-festival.dk/da/years/2023/acts/sha%C3%A9-universe/,NG,Shaé Universe,TBA,Torsdag 29. juni 2023,https://www.instagram.com/shaesuniverse/?hl=en,https://open.spotify.com/artist/5gaElx30yTGGiOCVnml29N?si=PwYM84maSe6an1qoaa0VdA
https://www.roskilde-festival.dk/da/years/2023/acts/soul-glo/,US,Soul Glo,Avalon,Torsdag 29. juni 2023,https://www.instagram.com/soulglophl/?hl=da,https://open.spotify.com/artist/0mWrp0C4ShdOjs7P29Gzan?si=AZl6I0W8Rrm5bbpgyULsmA
https://www.roskilde-festival.dk/da/years/2023/acts/special-interest/,US,Special Interest,Gloria,Torsdag 29. juni 2023,https://www.instagram.com/specialinterest.no,https://open.spotify.com/artist/2CYTLJOt91YLe1JLStFu6m?si=bLULh4MaRvil5mx9zjWMgA
https://www.roskilde-festival.dk/da/years/2023/acts/sugar/,DK,Sugar,Apollo,Torsdag 29. juni 2023,https://www.instagram.com/sugar_electronics/,
https://www.roskilde-festival.dk/da/years/2023/acts/uniform/,US,Uniform,Gloria,Torsdag 29. juni 2023,https://www.instagram.com/uniform_nyc/?hl=en,https://open.spotify.com/artist/3TaLdYu9rA6H364ROYMmvF?si=YGV_A5xpTxmFFTZ8zx8J6w
https://www.roskilde-festival.dk/da/years/2023/acts/yun%C3%A8-pinku/,,Yunè Pinku,Gloria,Torsdag 29. juni 2023,https://www.instagram.com/yune.pinku/?hl=en,https://open.spotify.com/artist/2sY4BbYrbvNVgsNzo6HddD?si=buToaCKeQhmEjqnNWi7pMA
https://www.roskilde-festival.dk/da/years/2023/acts/blur/,UK,Blur,Orange,Fredag 30. juni 2023,https://www.instagram.com/blurofficial/,https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS?si=-pGfUtHkQJ27_6fVuSFg9w
https://www.roskilde-festival.dk/da/years/2023/acts/rosal%C3%ADa/,ES,Rosalía,Arena,Fredag 30. juni 2023,https://www.instagram.com/rosalia.vt/,https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1?si=2Zl19AkwSmuH24jw5UdaNA
https://www.roskilde-festival.dk/da/years/2023/acts/christine-and-the-queens/,FR,Christine And The Queens,Orange,Fredag 30. juni 2023,https://www.instagram.com/christineandthequeens,https://open.spotify.com/artist/04vj3iPUiVh5melWr0w3xT
https://www.roskilde-festival.dk/da/years/2023/acts/d-block-europe/,,D-Block Europe,Arena,Fredag 30. juni 2023,https://www.instagram.com/dblock_europe/,https://open.spotify.com/playlist/5W0vbpdNlcuIw2N1S5Cr8C
https://www.roskilde-festival.dk/da/years/2023/acts/kesi/,DK,Kesi,Orange,Fredag 30. juni 2023,https://www.instagram.com/kesi,https://open.spotify.com/artist/2d7AMvzFwh5wUTuqQl3BAE
https://www.roskilde-festival.dk/da/years/2023/acts/adekunle-gold/,NG,Adekunle Gold,TBA,Fredag 30. juni 2023,https://www.instagram.com/adekunlegold/,https://open.spotify.com/artist/2IK173RXLiCSQ8fhDlAb3s
https://www.roskilde-festival.dk/da/years/2023/acts/alice-glass/,CA,Alice Glass,Apollo,Fredag 30. juni 2023,https://www.instagram.com/_alice_glass/,https://open.spotify.com/artist/4ukk0IyB7vL97QirpOcNr3?si=AdqZaMijRFSXgZ55e_ylew
https://www.roskilde-festival.dk/da/years/2023/acts/code-orange/,US,Code Orange,Avalon,Fredag 30. juni 2023,https://www.instagram.com/codeorangetoth/,https://open.spotify.com/artist/6qtECqesbU29iftyeWmldK?si=AdPOr88yRYuaqX-XOpXL8Q
https://www.roskilde-festival.dk/da/years/2023/acts/glorilla/,US,Glorilla,TBA,Fredag 30. juni 2023,https://www.instagram.com/glorillapimp/,https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG?si=4ulDxJH_QPOGLn-A92pYgw
https://www.roskilde-festival.dk/da/years/2023/acts/greentea-peng/,UK,Greentea Peng,Arena,Fredag 30. juni 2023,https://www.instagram.com/greenteapeng/?hl=en,https://open.spotify.com/artist/5z9wLR0RGBcWMXr4fCZW0K?si=2awVWjnBQseOOHIxTP7tmA
https://www.roskilde-festival.dk/da/years/2023/acts/japanese-breakfast/,US,Japanese Breakfast,Avalon,Fredag 30. juni 2023,https://www.instagram.com/jbrekkie,https://open.spotify.com/artist/7MoIc5s9KXolCBH1fy9kkw?si=4Bx4gpmrShiHzhRSteUeng
https://www.roskilde-festival.dk/da/years/2023/acts/liraz/,IR,Liraz,Avalon,Fredag 30. juni 2023,https://www.instagram.com/liraz_naz/,https://open.spotify.com/artist/0qTgfqWyTcC1VAYn2vSMpk?si=ZMngb3zXSG6_lz1fI5a4Wg
https://www.roskilde-festival.dk/da/years/2023/acts/rokia-kon%C3%A9/,,Rokia Koné,Avalon,Fredag 30. juni 2023,https://www.instagram.com/rokiakonemusic/,https://open.spotify.com/artist/5SU4pT9l4cpiEcp4IdiuTb?si=d-Idm02qQpahJSt1WqVXLA
https://www.roskilde-festival.dk/da/years/2023/acts/animistic-beliefs/,NL,Animistic Beliefs,Apollo,Fredag 30. juni 2023,https://www.instagram.com/animisticbeliefs/,https://open.spotify.com/artist/29S2cn8e5Hg0HuQxAuR2Sr?si=bPrk7dw6TreHi2OQ5L6kLg
https://www.roskilde-festival.dk/da/years/2023/acts/aunty-rayzor/,NG,Aunty Rayzor,Gloria,Fredag 30. juni 2023,https://www.instagram.com/auntyrayzor/,https://open.spotify.com/artist/2Fn2ztLqyHRiJw53gXonuz?si=Vd4SacbJS7O-e9_h4J9J5A
https://www.roskilde-festival.dk/da/years/2023/acts/baby-volcano/,CH,Baby Volcano,Platform,Fredag 30. juni 2023,https://www.instagram.com/babyvolcano__/,https://open.spotify.com/artist/4v7IAW1zJCPQNdq3UpiDoU?si=Ff5w9kBIQ62SINZbRfL0zA
https://www.roskilde-festival.dk/da/years/2023/acts/backxwash/,ZM/CA,Backxwash,Gloria,Fredag 30. juni 2023,https://www.instagram.com/backxwash/,https://open.spotify.com/artist/4du3q8TIzsZxZZKdRT23Jg?si=5Z8m-tAmTQy_3NpqfLwlyA&dl_branch=1
https://www.roskilde-festival.dk/da/years/2023/acts/body-type/,AU,Body Type,TBA,Fredag 30. juni 2023,https://www.instagram.com/bodytypeband/,https://open.spotify.com/artist/2gOqvEhTe5TjetSBfivC4D?si=zePv1UaSSLGWkFZZlOoDBw
https://www.roskilde-festival.dk/da/years/2023/acts/bru-c/,UK,Bru-C,Apollo,Fredag 30. juni 2023,https://www.instagram.com/iambru_uk,https://open.spotify.com/artist/7GDrXlpRrdG29o4n0pNR5D
https://www.roskilde-festival.dk/da/years/2023/acts/candy/,US,Candy,TBA,Fredag 30. juni 2023,https://www.instagram.com/candygonnadie/,https://open.spotify.com/artist/4oWlenweHbPcDXKvyNUbBl?si=RnMB4Sc6SH-59dNkVxgNYw
https://www.roskilde-festival.dk/da/years/2023/acts/caroline/,UK,Caroline,Gloria,Fredag 30. juni 2023,https://www.instagram.com/carolinetheband/,https://open.spotify.com/artist/2e74MUhJZSeg2Goe2UUAj3?si=u3orxiUoQEqrP8MvjdKAoQ
https://www.roskilde-festival.dk/da/years/2023/acts/clarissa-connellys-canons/,DK,Clarissa Connelly'S Canons,Platform,Torsdag 29. juni 2023,https://www.instagram.com/clarissa.connelly/,https://open.spotify.com/artist/5YTJVNTfb9qDXATTlzuR5S?si=pIzOLU4FSJGIGka0s8yFCg
https://www.roskilde-festival.dk/da/years/2023/acts/coco-em/,KE,Coco Em,Apollo,Fredag 30. juni 2023,https://www.instagram.com/cocoem__/,https://open.spotify.com/artist/3FahF8OhHNaw7OJRfEPy9x?si=tJ_MQhcISse0sYECHRoQww
https://www.roskilde-festival.dk/da/years/2023/acts/d1ma/,DK,D1Ma,Arena,Fredag 30. juni 2023,https://www.instagram.com/d1ma.n1/,https://open.spotify.com/artist/5RaTuqY7SJHvh6MNzMagut?si=rxQ9yC6kQTyauko-vv2adw
https://www.roskilde-festival.dk/da/years/2023/acts/derya-y%C4%B1ld%C4%B1r%C4%B1m-grup-%C5%9Fim%C5%9Fek/,,Derya Yildirim & Grup Şimşek,Gloria,Fredag 30. juni 2023,https://www.instagram.com/deryayildirim_grupsimsek/,https://open.spotify.com/artist/2Y0SH69uxHrHrjiZCuTSaT?si=T_DPHtYuSeuk3-Of8vvTag
https://www.roskilde-festival.dk/da/years/2023/acts/eee-gee/,DK,Eee Gee,TBA,Fredag 30. juni 2023,https://www.instagram.com/emmagrankvist,https://open.spotify.com/artist/7wwdO3koJONTrS5TtFJ8RN
https://www.roskilde-festival.dk/da/years/2023/acts/florence-adooni/,,Florence Adooni,TBA,Fredag 30. juni 2023,https://www.instagram.com/roskildefestival/,https://open.spotify.com/artist/4804FMh4N7pndfmQsS904u?si=izGffaGQT4-eCh1wH4kRGw
https://www.roskilde-festival.dk/da/years/2023/acts/francesca-burattelli/,DK/IT,Francesca Burattelli,Platform,Fredag 30. juni 2023,https://www.instagram.com/francescaburattelli/,https://open.spotify.com/artist/1PjvFKWCySjwlkN6nbKDhM?si=Lavx6RexTgiVSaO5W6Aa4Q
https://www.roskilde-festival.dk/da/years/2023/acts/fraads/,,Fraads,TBA,Fredag 30. juni 2023,https://www.instagram.com/_fraads_/,https://open.spotify.com/artist/0qpVYqW8pjiACu0FasfPnH?si=t75wMMZlRwqpyPCFl4OPRQ
https://www.roskilde-festival.dk/da/years/2023/acts/ganger/,DK,Ganger,Arena,Fredag 30. juni 2023,https://www.instagram.com/gangeranganger/,https://open.spotify.com/artist/0VkD20LbMsdWiikUO83GPT?si=aH9Ig2inQ8mJBhb-PWjoLw
https://www.roskilde-festival.dk/da/years/2023/acts/ghetto-kumb%C3%A9/,CO,Ghetto Kumbé,Apollo,Fredag 30. juni 2023,https://www.instagram.com/ghettokumbe/,https://open.spotify.com/artist/395rqoVSDgQIF7fzRfZIoy?si=DnP4wVZfTCK7EGA4KSkGWQ
